Frame,ID,Object,X,Y
222,36,person,1127,765
222,28,person,1652,219
222,26,person,1707,278
222,10,person,1886,280
222,9,person,1359,52
222,8,person,383,127
222,7,person,1721,275
222,5,person,176,263
222,3,person,273,187
222,2,person,120,280
223,43,tennis racket,1181,694
223,39,person,1625,228
223,38,person,869,102
223,37,person,124,284
223,36,person,1127,766
223,28,person,1652,219
223,26,person,1707,278
223,10,person,1886,280
223,9,person,1359,52
223,8,person,383,127
223,7,person,1721,275
223,5,person,176,263
223,3,person,273,187
223,2,person,120,280
224,46,person,1153,56
224,39,person,1625,228
224,38,person,873,103
224,37,person,124,284
224,36,person,1137,770
224,28,person,1652,219
224,26,person,1707,278
224,10,person,1886,280
224,9,person,1359,52
224,8,person,383,127
224,7,person,1721,275
224,5,person,176,263
224,3,person,273,187
224,2,person,120,280
225,46,person,1153,56
225,39,person,1625,228
225,38,person,874,103
225,37,person,124,284
225,36,person,1141,772
225,28,person,1652,219
225,26,person,1707,278
225,10,person,1886,280
225,9,person,1359,52
225,8,person,383,127
225,7,person,1721,275
225,5,person,176,263
225,3,person,273,187
225,2,person,120,280
226,46,person,1153,56
226,39,person,1625,228
226,38,person,876,105
226,37,person,124,284
226,36,person,1144,774
226,28,person,1652,219
226,26,person,1707,278
226,10,person,1886,280
226,9,person,1359,52
226,8,person,383,127
226,7,person,1720,275
226,5,person,177,262
226,3,person,273,187
226,2,person,120,280
227,46,person,1153,56
227,39,person,1625,228
227,38,person,877,106
227,37,person,124,284
227,36,person,1145,774
227,28,person,1652,219
227,26,person,1707,278
227,10,person,1886,280
227,9,person,1359,52
227,8,person,383,127
227,7,person,1720,275
227,5,person,177,262
227,3,person,272,187
227,2,person,120,280
228,46,person,1153,56
228,39,person,1625,228
228,38,person,878,104
228,37,person,124,284
228,36,person,1148,776
228,28,person,1652,219
228,26,person,1707,278
228,10,person,1886,280
228,9,person,1359,52
228,8,person,383,128
228,7,person,1721,275
228,5,person,177,263
228,3,person,272,187
228,2,person,120,280
229,46,person,1153,56
229,39,person,1625,228
229,38,person,878,103
229,37,person,124,284
229,36,person,1149,777
229,28,person,1651,220
229,26,person,1707,278
229,10,person,1886,280
229,9,person,1359,52
229,8,person,383,128
229,7,person,1720,275
229,5,person,177,263
229,3,person,273,187
229,2,person,120,280
230,46,person,1154,56
230,39,person,1625,228
230,38,person,878,102
230,37,person,124,284
230,36,person,1149,777
230,28,person,1651,220
230,26,person,1707,278
230,10,person,1886,280
230,9,person,1359,52
230,8,person,383,128
230,7,person,1720,275
230,5,person,177,263
230,3,person,273,187
230,2,person,120,280
231,46,person,1154,56
231,39,person,1625,228
231,38,person,880,100
231,37,person,124,284
231,36,person,1138,776
231,28,person,1651,220
231,26,person,1707,278
231,10,person,1886,280
231,9,person,1359,52
231,8,person,383,128
231,7,person,1720,275
231,5,person,177,263
231,3,person,273,187
231,2,person,120,280
232,46,person,1154,56
232,39,person,1625,228
232,38,person,880,99
232,37,person,124,284
232,36,person,1133,776
232,28,person,1651,220
232,26,person,1707,278
232,10,person,1886,280
232,9,person,1359,52
232,8,person,383,128
232,7,person,1720,276
232,5,person,177,263
232,3,person,273,187
232,2,person,120,280
233,46,person,1154,56
233,39,person,1625,228
233,38,person,882,98
233,37,person,124,284
233,36,person,1130,775
233,28,person,1651,220
233,26,person,1707,278
233,10,person,1886,280
233,9,person,1359,52
233,8,person,383,127
233,7,person,1720,276
233,5,person,176,263
233,3,person,274,187
233,2,person,120,280
234,46,person,1154,56
234,39,person,1625,228
234,38,person,883,97
234,37,person,124,284
234,36,person,1129,775
234,28,person,1650,220
234,26,person,1707,278
234,10,person,1886,280
234,9,person,1359,52
234,8,person,383,127
234,7,person,1720,276
234,5,person,176,263
234,3,person,274,187
234,2,person,120,280
235,46,person,1155,56
235,39,person,1625,228
235,38,person,883,97
235,37,person,124,284
235,36,person,1128,775
235,28,person,1650,220
235,26,person,1707,278
235,10,person,1886,280
235,9,person,1359,52
235,8,person,383,127
235,7,person,1720,276
235,5,person,176,263
235,3,person,274,187
235,2,person,120,280
236,46,person,1155,56
236,39,person,1625,228
236,38,person,885,95
236,37,person,124,287
236,36,person,1135,773
236,28,person,1649,220
236,26,person,1707,278
236,10,person,1886,280
236,9,person,1359,52
236,8,person,383,127
236,7,person,1720,276
236,5,person,177,264
236,3,person,274,187
236,2,person,120,280
237,46,person,1155,56
237,39,person,1625,228
237,38,person,886,93
237,37,person,124,289
237,36,person,1138,772
237,28,person,1648,220
237,26,person,1707,278
237,10,person,1886,280
237,9,person,1359,52
237,8,person,383,127
237,7,person,1720,276
237,5,person,177,264
237,3,person,274,187
237,2,person,120,280
238,46,person,1155,57
238,39,person,1625,228
238,38,person,888,90
238,37,person,124,289
238,36,person,1138,770
238,28,person,1645,221
238,26,person,1708,278
238,10,person,1886,280
238,9,person,1359,52
238,8,person,383,127
238,7,person,1720,276
238,5,person,177,264
238,3,person,274,187
238,2,person,120,280
239,46,person,1155,57
239,39,person,1625,228
239,38,person,889,89
239,37,person,124,289
239,36,person,1137,770
239,28,person,1645,221
239,26,person,1708,278
239,10,person,1886,280
239,9,person,1359,52
239,8,person,383,127
239,7,person,1720,276
239,5,person,177,264
239,3,person,274,187
239,2,person,120,280
240,46,person,1156,57
240,39,person,1628,225
240,38,person,892,87
240,37,person,123,287
240,36,person,1156,767
240,28,person,1649,221
240,26,person,1709,278
240,10,person,1886,280
240,9,person,1359,52
240,8,person,383,127
240,7,person,1719,276
240,5,person,176,263
240,3,person,274,188
240,2,person,120,280
241,46,person,1156,57
241,39,person,1629,223
241,38,person,893,87
241,37,person,123,287
241,36,person,1163,766
241,28,person,1650,221
241,26,person,1710,277
241,10,person,1886,280
241,9,person,1359,52
241,8,person,384,127
241,7,person,1719,276
241,5,person,176,262
241,3,person,275,188
241,2,person,120,280
242,46,person,1156,57
242,39,person,1629,223
242,38,person,893,86
242,37,person,123,286
242,36,person,1165,766
242,28,person,1651,221
242,26,person,1710,277
242,10,person,1886,280
242,9,person,1358,52
242,8,person,384,127
242,7,person,1719,276
242,5,person,176,262
242,3,person,275,188
242,2,person,119,280
243,48,person,117,292
243,47,person,778,60
243,46,person,1156,57
243,39,person,1629,222
243,38,person,897,87
243,37,person,123,286
243,36,person,1172,763
243,28,person,1651,221
243,26,person,1710,277
243,10,person,1886,280
243,9,person,1358,52
243,8,person,384,127
243,7,person,1720,275
243,5,person,176,262
243,3,person,275,188
243,2,person,119,280
244,48,person,117,292
244,47,person,778,60
244,46,person,1156,57
244,39,person,1629,222
244,38,person,898,87
244,37,person,123,286
244,36,person,1175,761
244,28,person,1651,221
244,26,person,1710,277
244,10,person,1886,280
244,9,person,1358,52
244,8,person,384,127
244,7,person,1720,275
244,5,person,176,262
244,3,person,275,188
244,2,person,120,280
245,48,person,117,292
245,47,person,779,60
245,46,person,1157,57
245,39,person,1629,223
245,38,person,902,88
245,37,person,123,286
245,36,person,1169,759
245,28,person,1650,221
245,26,person,1710,277
245,10,person,1886,280
245,9,person,1358,52
245,8,person,384,127
245,7,person,1719,276
245,5,person,176,262
245,3,person,275,188
245,2,person,120,280
246,48,person,117,292
246,47,person,779,60
246,46,person,1157,57
246,39,person,1628,223
246,38,person,904,89
246,37,person,123,286
246,36,person,1167,758
246,28,person,1649,221
246,26,person,1710,277
246,10,person,1886,280
246,9,person,1358,52
246,8,person,384,127
246,7,person,1718,276
246,5,person,176,262
246,3,person,275,188
246,2,person,120,280
247,48,person,117,292
247,47,person,779,60
247,46,person,1157,57
247,39,person,1628,223
247,38,person,904,89
247,37,person,123,286
247,36,person,1166,758
247,28,person,1649,221
247,26,person,1710,277
247,10,person,1886,280
247,9,person,1358,52
247,8,person,384,127
247,7,person,1718,276
247,5,person,176,262
247,3,person,275,188
247,2,person,120,280
248,48,person,117,292
248,47,person,779,60
248,46,person,1157,57
248,39,person,1627,224
248,38,person,905,89
248,37,person,123,286
248,36,person,1156,756
248,28,person,1648,222
248,26,person,1710,277
248,10,person,1886,280
248,9,person,1358,52
248,8,person,384,127
248,5,person,176,262
248,3,person,274,187
248,2,person,120,280
249,48,person,117,292
249,47,person,779,60
249,46,person,1157,57
249,39,person,1627,224
249,38,person,906,89
249,37,person,123,286
249,36,person,1152,756
249,28,person,1648,222
249,26,person,1710,277
249,10,person,1886,280
249,9,person,1358,52
249,8,person,384,127
249,5,person,176,262
249,3,person,274,187
249,2,person,120,280
250,48,person,117,292
250,47,person,779,60
250,46,person,1157,57
250,39,person,1627,224
250,38,person,908,88
250,37,person,123,286
250,36,person,1152,753
250,28,person,1648,222
250,26,person,1710,277
250,10,person,1886,280
250,9,person,1358,52
250,8,person,384,127
250,5,person,176,262
250,3,person,274,187
250,2,person,120,280
251,48,person,117,292
251,47,person,779,60
251,46,person,1158,57
251,39,person,1627,224
251,38,person,909,88
251,37,person,123,286
251,36,person,1151,751
251,28,person,1648,222
251,26,person,1710,277
251,10,person,1886,280
251,9,person,1358,52
251,8,person,384,127
251,5,person,176,262
251,3,person,274,187
251,2,person,120,280
252,48,person,117,292
252,47,person,779,60
252,46,person,1158,57
252,39,person,1628,223
252,38,person,911,89
252,37,person,123,286
252,36,person,1156,750
252,28,person,1649,221
252,26,person,1710,277
252,10,person,1886,280
252,9,person,1358,52
252,8,person,384,127
252,5,person,176,262
252,3,person,274,187
252,2,person,120,280
253,48,person,117,292
253,47,person,778,60
253,46,person,1158,57
253,39,person,1628,223
253,38,person,912,90
253,37,person,123,286
253,36,person,1157,750
253,28,person,1649,221
253,26,person,1710,277
253,10,person,1886,280
253,9,person,1358,52
253,8,person,384,127
253,5,person,176,262
253,3,person,274,187
253,2,person,120,280
254,48,person,117,292
254,47,person,778,60
254,46,person,1158,57
254,39,person,1628,223
254,38,person,912,90
254,37,person,123,286
254,36,person,1158,750
254,28,person,1650,221
254,26,person,1710,277
254,10,person,1886,280
254,9,person,1358,52
254,8,person,384,127
254,5,person,176,262
254,3,person,274,187
254,2,person,120,280
255,48,person,117,292
255,46,person,1158,57
255,39,person,1627,223
255,38,person,914,92
255,37,person,123,286
255,36,person,1167,758
255,28,person,1649,222
255,26,person,1708,277
255,10,person,1886,280
255,9,person,1358,52
255,8,person,384,127
255,5,person,176,262
255,3,person,274,187
255,2,person,120,280
256,48,person,117,292
256,46,person,1158,57
256,39,person,1627,224
256,38,person,915,92
256,37,person,123,286
256,36,person,1171,761
256,28,person,1649,222
256,26,person,1709,277
256,10,person,1886,280
256,9,person,1358,52
256,8,person,384,127
256,5,person,176,262
256,3,person,274,187
256,2,person,120,280
257,48,person,117,292
257,46,person,1158,57
257,39,person,1629,223
257,38,person,916,93
257,37,person,123,286
257,36,person,1174,766
257,28,person,1650,221
257,26,person,1708,277
257,10,person,1886,280
257,9,person,1358,52
257,8,person,384,127
257,5,person,176,262
257,3,person,274,187
257,2,person,120,280
258,48,person,117,292
258,46,person,1158,57
258,39,person,1629,223
258,38,person,916,93
258,37,person,124,286
258,36,person,1175,768
258,28,person,1650,221
258,26,person,1708,277
258,10,person,1886,280
258,9,person,1358,52
258,8,person,384,127
258,5,person,176,262
258,3,person,274,187
258,2,person,120,280
259,52,person,1717,276
259,48,person,117,292
259,46,person,1158,57
259,39,person,1628,223
259,38,person,916,93
259,37,person,124,286
259,36,person,1175,768
259,28,person,1650,221
259,26,person,1708,277
259,10,person,1886,280
259,9,person,1358,52
259,8,person,384,127
259,5,person,176,262
259,3,person,274,187
259,2,person,120,280
260,52,person,1717,276
260,48,person,117,292
260,46,person,1159,57
260,39,person,1628,223
260,38,person,916,92
260,37,person,124,286
260,36,person,1177,773
260,28,person,1650,221
260,26,person,1708,278
260,10,person,1886,280
260,9,person,1358,52
260,8,person,384,127
260,5,person,176,262
260,3,person,274,187
260,2,person,120,280
261,52,person,1717,276
261,48,person,117,292
261,46,person,1159,56
261,39,person,1628,223
261,38,person,915,91
261,37,person,124,286
261,36,person,1178,775
261,28,person,1650,221
261,26,person,1707,277
261,10,person,1886,280
261,9,person,1358,52
261,8,person,384,127
261,5,person,176,262
261,3,person,274,187
261,2,person,120,280
262,52,person,1716,276
262,46,person,1158,56
262,39,person,1628,223
262,38,person,915,91
262,37,person,124,287
262,36,person,1184,780
262,28,person,1650,221
262,26,person,1707,278
262,10,person,1886,280
262,9,person,1358,52
262,8,person,384,127
262,5,person,176,262
262,3,person,274,187
262,2,person,120,280
263,52,person,1716,276
263,46,person,1158,56
263,39,person,1628,223
263,38,person,914,91
263,37,person,124,287
263,36,person,1186,782
263,28,person,1650,221
263,26,person,1707,278
263,10,person,1886,280
263,9,person,1358,52
263,8,person,384,127
263,5,person,176,262
263,3,person,274,187
263,2,person,120,280
264,52,person,1717,276
264,46,person,1158,56
264,39,person,1628,223
264,38,person,914,91
264,37,person,124,287
264,36,person,1183,786
264,28,person,1650,221
264,26,person,1707,278
264,10,person,1886,280
264,9,person,1358,52
264,8,person,384,127
264,5,person,176,261
264,3,person,274,187
264,2,person,120,280
265,52,person,1717,276
265,46,person,1158,56
265,39,person,1628,223
265,38,person,914,91
265,37,person,124,287
265,36,person,1182,787
265,28,person,1650,221
265,26,person,1707,278
265,10,person,1886,280
265,9,person,1358,52
265,8,person,384,127
265,5,person,176,261
265,3,person,274,187
265,2,person,119,279
266,52,person,1717,276
266,46,person,1158,56
266,39,person,1628,223
266,38,person,914,91
266,37,person,124,287
266,36,person,1181,788
266,28,person,1651,221
266,26,person,1707,278
266,10,person,1886,280
266,9,person,1358,52
266,8,person,384,127
266,5,person,176,261
266,3,person,275,187
266,2,person,119,279
267,52,person,1717,276
267,48,person,117,292
267,46,person,1158,56
267,39,person,1630,222
267,38,person,913,94
267,37,person,124,287
267,36,person,1192,789
267,28,person,1652,220
267,26,person,1707,278
267,10,person,1886,280
267,9,person,1358,52
267,8,person,384,127
267,5,person,176,261
267,3,person,275,187
267,2,person,119,279
268,52,person,1717,276
268,48,person,117,292
268,46,person,1158,56
268,39,person,1631,222
268,38,person,913,96
268,37,person,123,287
268,36,person,1196,789
268,28,person,1654,220
268,26,person,1707,278
268,10,person,1886,280
268,9,person,1358,52
268,8,person,384,127
268,5,person,176,261
268,3,person,275,187
268,2,person,119,279
269,48,person,117,292
269,46,person,1158,56
269,39,person,1631,221
269,38,person,912,96
269,37,person,123,288
269,36,person,1191,789
269,28,person,1655,219
269,26,person,1709,278
269,10,person,1886,280
269,9,person,1358,52
269,8,person,384,128
269,5,person,176,261
269,3,person,275,187
269,2,person,119,279
270,48,person,117,292
270,46,person,1158,56
270,39,person,1632,221
270,38,person,912,96
270,37,person,123,288
270,36,person,1189,789
270,28,person,1655,219
270,26,person,1708,277
270,10,person,1886,280
270,9,person,1358,52
270,8,person,384,128
270,5,person,176,261
270,3,person,275,187
270,2,person,119,279
271,48,person,117,292
271,46,person,1158,56
271,39,person,1633,221
271,38,person,912,96
271,37,person,123,288
271,36,person,1188,789
271,28,person,1655,219
271,26,person,1708,277
271,10,person,1886,280
271,9,person,1358,52
271,8,person,384,128
271,5,person,176,261
271,3,person,274,187
271,2,person,119,279
272,48,person,117,292
272,46,person,1158,56
272,39,person,1634,221
272,38,person,910,96
272,37,person,124,288
272,36,person,1182,789
272,26,person,1709,277
272,10,person,1886,280
272,9,person,1358,52
272,8,person,384,128
272,5,person,176,261
272,3,person,274,187
272,2,person,119,279
273,48,person,116,292
273,46,person,1158,56
273,39,person,1636,221
273,38,person,910,96
273,37,person,124,288
273,36,person,1181,788
273,26,person,1709,278
273,10,person,1886,280
273,9,person,1358,52
273,8,person,384,128
273,5,person,176,261
273,3,person,274,187
273,2,person,120,279
274,48,person,116,292
274,46,person,1158,56
274,39,person,1637,220
274,38,person,908,97
274,37,person,124,288
274,36,person,1176,788
274,26,person,1709,278
274,10,person,1886,280
274,9,person,1358,52
274,8,person,384,128
274,5,person,176,261
274,3,person,274,187
274,2,person,120,279
275,48,person,116,292
275,46,person,1158,57
275,39,person,1637,220
275,38,person,908,98
275,37,person,124,288
275,36,person,1174,788
275,26,person,1709,278
275,10,person,1886,280
275,9,person,1358,52
275,8,person,384,128
275,5,person,176,261
275,3,person,274,187
275,2,person,120,279
276,46,person,1158,56
276,39,person,1641,219
276,38,person,903,98
276,37,person,124,287
276,36,person,1169,786
276,26,person,1708,277
276,10,person,1886,280
276,9,person,1358,52
276,8,person,384,128
276,5,person,176,261
276,3,person,275,187
276,2,person,120,279
277,46,person,1158,57
277,39,person,1644,219
277,38,person,902,98
277,37,person,124,286
277,36,person,1168,785
277,26,person,1708,277
277,10,person,1886,280
277,9,person,1358,52
277,8,person,384,128
277,5,person,176,261
277,3,person,276,188
277,2,person,120,279
278,52,person,1718,275
278,46,person,1158,57
278,39,person,1646,218
278,38,person,902,98
278,37,person,124,286
278,36,person,1167,784
278,26,person,1708,277
278,10,person,1886,280
278,9,person,1358,52
278,8,person,384,128
278,5,person,176,261
278,3,person,276,188
278,2,person,120,279
279,52,person,1719,275
279,46,person,1158,56
279,39,person,1650,217
279,38,person,899,99
279,37,person,124,286
279,36,person,1166,782
279,26,person,1708,277
279,10,person,1886,280
279,9,person,1358,52
279,8,person,384,128
279,5,person,176,261
279,3,person,276,188
279,2,person,120,279
280,52,person,1719,275
280,46,person,1158,56
280,39,person,1652,217
280,38,person,898,99
280,37,person,124,286
280,36,person,1165,781
280,26,person,1708,277
280,10,person,1886,280
280,9,person,1358,52
280,8,person,384,128
280,5,person,176,261
280,3,person,276,188
280,2,person,120,279
281,52,person,1720,275
281,46,person,1158,56
281,39,person,1654,216
281,38,person,894,99
281,37,person,124,286
281,36,person,1148,779
281,26,person,1708,277
281,10,person,1886,280
281,9,person,1358,52
281,8,person,384,128
281,5,person,176,261
281,3,person,276,188
281,2,person,120,279
282,52,person,1720,275
282,46,person,1157,57
282,39,person,1655,216
282,38,person,892,99
282,37,person,124,286
282,36,person,1142,778
282,26,person,1708,277
282,10,person,1886,280
282,9,person,1358,52
282,8,person,384,128
282,5,person,176,261
282,3,person,276,188
282,2,person,120,279
283,52,person,1720,275
283,46,person,1157,57
283,39,person,1655,216
283,38,person,891,99
283,37,person,124,286
283,36,person,1140,777
283,26,person,1708,277
283,10,person,1886,280
283,9,person,1358,52
283,8,person,384,128
283,5,person,176,261
283,3,person,276,188
283,2,person,120,279
284,52,person,1720,275
284,46,person,1157,57
284,39,person,1655,216
284,38,person,891,99
284,37,person,124,286
284,36,person,1126,777
284,26,person,1708,277
284,10,person,1886,280
284,9,person,1358,52
284,8,person,384,128
284,5,person,176,261
284,3,person,276,188
284,2,person,120,279
285,52,person,1721,275
285,46,person,1157,57
285,39,person,1655,216
285,38,person,891,99
285,37,person,124,286
285,36,person,1120,777
285,26,person,1708,277
285,10,person,1886,280
285,9,person,1358,52
285,8,person,384,128
285,5,person,176,261
285,3,person,276,188
285,2,person,120,279
286,52,person,1721,275
286,46,person,1157,56
286,39,person,1655,216
286,38,person,887,97
286,37,person,124,286
286,36,person,1115,779
286,26,person,1708,277
286,10,person,1886,280
286,9,person,1358,52
286,8,person,384,128
286,5,person,176,261
286,3,person,276,188
286,2,person,120,279
287,54,tennis racket,1076,736
287,52,person,1721,275
287,46,person,1157,56
287,39,person,1655,216
287,38,person,886,96
287,37,person,124,286
287,36,person,1113,780
287,26,person,1708,277
287,10,person,1886,280
287,9,person,1358,52
287,8,person,384,128
287,5,person,176,261
287,3,person,276,188
287,2,person,120,279
288,54,tennis racket,1066,735
288,52,person,1721,275
288,46,person,1157,56
288,39,person,1655,216
288,38,person,883,93
288,37,person,124,286
288,36,person,1110,784
288,26,person,1708,277
288,10,person,1886,280
288,9,person,1358,52
288,8,person,384,128
288,5,person,176,261
288,3,person,276,188
288,2,person,120,278
289,55,person,1147,789
289,54,tennis racket,1063,735
289,52,person,1721,275
289,46,person,1157,56
289,39,person,1655,216
289,38,person,882,92
289,37,person,124,286
289,36,person,1109,785
289,26,person,1708,277
289,10,person,1886,280
289,9,person,1358,52
289,8,person,384,128
289,5,person,176,261
289,3,person,276,188
289,2,person,120,278
290,55,person,1147,789
290,54,tennis racket,1062,735
290,52,person,1721,275
290,46,person,1157,56
290,39,person,1655,216
290,38,person,882,92
290,37,person,124,286
290,36,person,1109,786
290,26,person,1708,277
290,10,person,1886,280
290,9,person,1358,52
290,8,person,384,128
290,5,person,176,261
290,3,person,276,188
290,2,person,120,279
291,55,person,1144,794
291,54,tennis racket,1061,736
291,52,person,1721,275
291,46,person,1157,57
291,39,person,1655,216
291,38,person,879,92
291,37,person,124,286
291,36,person,1110,790
291,26,person,1708,277
291,10,person,1886,280
291,9,person,1358,52
291,8,person,384,128
291,5,person,176,261
291,3,person,276,188
291,2,person,120,279
292,55,person,1143,796
292,54,tennis racket,1061,736
292,52,person,1721,275
292,46,person,1157,57
292,39,person,1655,216
292,38,person,878,91
292,37,person,124,286
292,36,person,1111,792
292,26,person,1708,277
292,10,person,1886,280
292,9,person,1358,52
292,8,person,384,128
292,5,person,176,261
292,3,person,276,188
292,2,person,120,279
293,55,person,1141,803
293,54,tennis racket,1060,734
293,52,person,1721,275
293,46,person,1157,57
293,39,person,1655,216
293,38,person,876,92
293,37,person,124,286
293,36,person,1108,799
293,26,person,1708,277
293,10,person,1886,280
293,9,person,1358,52
293,8,person,384,128
293,5,person,176,261
293,3,person,276,188
293,2,person,120,279
294,55,person,1140,805
294,54,tennis racket,1059,734
294,52,person,1721,275
294,46,person,1157,57
294,39,person,1654,216
294,38,person,875,92
294,37,person,124,286
294,36,person,1107,801
294,26,person,1708,277
294,10,person,1886,280
294,9,person,1358,52
294,8,person,383,128
294,5,person,176,261
294,3,person,276,188
294,2,person,120,279
295,55,person,1140,806
295,54,tennis racket,1059,733
295,52,person,1721,275
295,46,person,1157,57
295,39,person,1654,216
295,38,person,874,92
295,37,person,124,286
295,36,person,1106,802
295,26,person,1708,277
295,10,person,1886,280
295,9,person,1358,52
295,8,person,383,128
295,5,person,176,261
295,3,person,276,188
295,2,person,120,279
296,55,person,1139,809
296,54,tennis racket,1058,730
296,52,person,1721,275
296,46,person,1157,57
296,39,person,1654,216
296,38,person,873,93
296,37,person,124,285
296,26,person,1708,277
296,10,person,1886,280
296,9,person,1358,52
296,8,person,383,128
296,5,person,176,261
296,3,person,276,188
296,2,person,120,279
297,55,person,1138,810
297,54,tennis racket,1057,728
297,52,person,1721,275
297,46,person,1157,57
297,39,person,1654,216
297,38,person,872,93
297,37,person,124,285
297,26,person,1708,277
297,10,person,1886,280
297,9,person,1358,52
297,8,person,383,128
297,5,person,176,261
297,3,person,276,188
297,2,person,120,279
298,54,tennis racket,1059,727
298,52,person,1721,275
298,46,person,1157,57
298,39,person,1654,216
298,38,person,871,93
298,37,person,125,285
298,26,person,1708,277
298,10,person,1886,280
298,9,person,1358,52
298,8,person,383,128
298,5,person,176,261
298,3,person,276,188
298,2,person,120,279
299,54,tennis racket,1059,728
299,52,person,1721,275
299,46,person,1157,57
299,39,person,1654,216
299,38,person,870,93
299,37,person,125,285
299,26,person,1708,277
299,10,person,1886,280
299,9,person,1358,52
299,8,person,383,128
299,5,person,176,261
299,3,person,276,188
299,2,person,120,279
300,54,tennis racket,1059,729
300,52,person,1721,275
300,46,person,1157,57
300,39,person,1654,217
300,38,person,869,93
300,37,person,125,285
300,36,person,1111,816
300,26,person,1708,277
300,10,person,1886,280
300,9,person,1358,52
300,8,person,383,128
300,5,person,176,261
300,3,person,276,188
300,2,person,120,279
301,54,tennis racket,1059,729
301,52,person,1721,275
301,46,person,1157,57
301,39,person,1654,217
301,38,person,868,93
301,37,person,125,285
301,36,person,1111,817
301,26,person,1708,277
301,10,person,1886,280
301,9,person,1358,52
301,8,person,383,128
301,5,person,176,261
301,3,person,276,188
301,2,person,120,279
302,54,tennis racket,1059,729
302,52,person,1721,275
302,46,person,1157,57
302,39,person,1654,217
302,38,person,868,93
302,37,person,125,285
302,36,person,1111,818
302,26,person,1708,277
302,10,person,1886,280
302,9,person,1358,52
302,8,person,383,128
302,5,person,176,261
302,3,person,276,188
302,2,person,120,279
303,52,person,1721,275
303,46,person,1157,57
303,39,person,1654,217
303,38,person,867,95
303,37,person,125,285
303,36,person,1112,821
303,26,person,1708,277
303,10,person,1886,280
303,9,person,1358,52
303,8,person,383,128
303,5,person,176,261
303,3,person,276,188
303,2,person,120,279
304,52,person,1721,275
304,46,person,1157,57
304,39,person,1654,217
304,38,person,866,96
304,37,person,125,285
304,36,person,1112,822
304,26,person,1708,277
304,10,person,1886,280
304,9,person,1358,52
304,8,person,383,128
304,5,person,176,261
304,3,person,276,188
304,2,person,120,279
305,52,person,1721,275
305,46,person,1157,57
305,39,person,1654,217
305,38,person,864,96
305,37,person,125,285
305,36,person,1109,828
305,26,person,1708,277
305,10,person,1886,280
305,9,person,1358,52
305,8,person,383,128
305,5,person,176,261
305,3,person,276,188
305,2,person,120,279
306,52,person,1721,275
306,46,person,1157,57
306,39,person,1654,217
306,38,person,864,96
306,37,person,125,285
306,36,person,1108,830
306,26,person,1708,277
